SID,Age,Sex,Language,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,SF,9,2,NA,NA,NA,NA,NA,,1,no response
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,SF,10,4,NA,NA,NA,NA,NA,,1,no response
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,1,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,2,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,3,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,4,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,Highest_count,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_1_81,3.055441478,M,English,AP,SLu,1,DNF,NA,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,2,3,4,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,3,5,7,0,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,4,2,3,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,5,4,6,0,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,6,3,4,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,7,5,6,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,SF,10,4,5,1,1,,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,6,6,6,1,NA,NA,1,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,7,6,6,1,NA,NA,1,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,Highest_count,NA,NA,59,NA,NA,NA,NA,,0,
small_sf_1_82,3.696098563,F,English,AP,SLu,0,,CP,HC_error,NA,NA,30,NA,NA,NA,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,2,3,4,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,3,5,10,0,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,4,2,3,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,5,4,5,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,6,3,4,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,7,5,7,0,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,SF,10,4,6,0,0,1,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,4,4,4,1,NA,NA,0,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,6,6,3,0,NA,NA,0,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,7,5,5,1,NA,NA,1,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,8,6,6,1,NA,NA,1,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,9,6,6,1,NA,NA,1,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,Highest_count,NA,NA,12,NA,NA,NA,NA,,0,
small_sf_1_83,2.986995209,M,English,AP,SLu,0,,CP,HC_error,NA,NA,11,NA,NA,NA,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,2,3,4,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,3,5,7,0,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,4,2,4,0,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,5,4,6,0,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,6,3,4,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,7,5,7,0,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,SF,10,4,6,0,1,,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,1,3,3,1,NA,NA,0,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,2,4,4,1,NA,NA,0,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,3,5,5,1,NA,NA,0,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,4,6,6,1,NA,NA,0,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,5,6,6,1,NA,NA,0,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,Highest_count,NA,NA,10,NA,NA,NA,NA,,0,
small_sf_1_84,3.947980835,M,English,AP,SLu,0,,CP,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,2,3,4,1,0,1,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,3,5,6,1,0,1,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,4,2,3,1,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,5,4,6,0,0,0,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,6,3,5,0,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,7,5,7,0,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,9,2,4,0,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,SF,10,4,5,1,1,,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,1,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,4,4,3,0,NA,NA,0,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,5,3,3,1,NA,NA,0,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,6,4,3,0,NA,NA,0,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_1_85,3.728952772,M,"English, Spanish",AP,SLu,0,,2,HC_error,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,2,3,4,1,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,3,5,7,0,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,4,2,4,0,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,5,4,6,0,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,6,3,5,0,0,1,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,7,5,6,1,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,9,2,4,0,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,SF,10,4,5,1,1,,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,4,4,3,0,NA,NA,0,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,5,3,6,0,NA,NA,0,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,Highest_count,NA,NA,13,NA,NA,NA,NA,,0,
small_sf_1_86,3.51266256,F,English,AP,SLu,0,,2,HC_error,NA,NA,15,NA,NA,NA,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,1,1,2,1,1,,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,2,3,5,0,0,0,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,3,5,6,1,0,0,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,4,2,4,0,1,,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,5,4,6,0,1,,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,6,3,4,1,0,0,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,7,5,6,1,0,1,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,8,1,2,1,1,,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,9,2,4,0,1,,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,SF,10,4,6,0,0,1,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,3,3,2,0,NA,NA,1,counted 1-3,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,4,2,2,1,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,5,3,3,1,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,6,4,4,1,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,7,5,4,0,NA,NA,1,counted 1-5,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,8,4,3,0,NA,NA,1,counted 1-5,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,9,3,2,0,NA,NA,0,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,Highest_count,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_1_87,3.110198494,F,English,AP,SLu,0,,1,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,1,1,2,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,2,3,5,0,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,3,5,7,0,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,4,2,3,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,5,4,5,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,6,3,5,0,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,7,5,7,0,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,8,1,2,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,9,2,3,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,SF,10,4,5,1,1,,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,4,4,4,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,5,5,5,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,6,6,6,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,7,6,6,1,NA,NA,1,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,Highest_count,NA,NA,7,NA,NA,NA,NA,,0,
small_sf_1_88,3.874058864,F,English,AP,SLu,0,,CP,HC_error,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,Training,0,1,1,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,1,1,2,1,1,,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,2,3,4,1,1,,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,3,5,6,1,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,4,2,4,0,1,,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,5,4,5,1,1,,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,6,3,5,0,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,7,5,7,0,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,8,1,3,0,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,9,2,3,1,0,0,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,SF,10,4,6,0,0,0,NA,,0,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,1,1,10,0,NA,NA,0,,0,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,2,1,10,0,NA,NA,0,,0,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,3,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,4,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Give_N,13,NA,NA,NA,NA,NA,NA,,0,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,Highest_count,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_1_89,3.3045859,F,English,AP,SLu,1,non-knower,0,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,1,1,2,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,2,3,4,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,3,5,6,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,4,2,3,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,5,4,6,0,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,6,3,4,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,7,5,6,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,8,1,2,1,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,9,2,4,0,1,NA,NA,,0,
small_sf_1_90,3.23613963,M,"English, Mandarin",AP,SLu,0,,2,SF,10,4,5,1,1,NA,NA,,0,
